Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Size,Genres,Original Release Date
Spore Monsters.io 2 [Turmoil],4.5,61.0,0.0,"3.99, 0.99, 3.99, 0.99, 0.99",Vladimir Jirov,4+,165155840.0,"Games, Strategy, Role Playing, Entertainment",12/10/2017
Memo The Mole: World Of Mines,,,0.0,,Maseapps Ltd,4+,76477440.0,"Games, Strategy, Puzzle",5/10/2017
PictCode,,,0.0,0.99,Daisuke Katayama,4+,73928704.0,"Games, Puzzle, Strategy, Entertainment",21/11/2017
FantaPremier FPL Manager,4.5,11.0,0.0,2.99,DigitalGoal Ltd,4+,37245952.0,"Sports, Strategy, Sports, Games",21/11/2017
Crafting Idle Clicker,4.5,1272.0,0.0,"19.99, 4.99, 9.99, 49.99, 99.99, 9.99, 4.99, 49.99, 9.99, 19.99",Bling Bling Games GmbH,12+,160894976.0,"Games, Simulation, Strategy, Entertainment",19/12/2017
Crafting Idle Clicker,4.5,1272.0,0.0,"19.99, 4.99, 9.99, 49.99, 99.99, 9.99, 4.99, 49.99, 9.99, 19.99",Bling Bling Games GmbH,12+,160894976.0,"Games, Simulation, Strategy, Entertainment",19/12/2017
Angry Zombie Tower Defense,5.0,6.0,0.0,"29.99, 9.99, 29.99, 9.99",MobileArts LLC,4+,388212736.0,"Games, Strategy, Action, Entertainment",14/12/2017
Chess+ TV,,,1.99,,Jorge Moreno Aguilera,4+,151071744.0,"Games, Strategy, Board, Entertainment",5/10/2017
"""Papa's Hot Doggeria To Go!""",4.5,99.0,1.99,"4.99, 0.99, 1.99, 4.99, 1.99, 0.99",Flipline Studios,4+,114019328.0,"Games, Strategy, Simulation",20/11/2017
Zombie: Day by Day,5.0,6.0,0.99,,RiviSoft,12+,32110592.0,"Games, Strategy, Adventure",9/11/2017
Titanic trade\xae,,,11.99,4.99,Domyung Kim,4+,61473792.0,"Games, Strategy, Travel, Simulation",18/10/2017
Break Bank Vault,,,0.0,,Joel Wetzell,4+,10683392.0,"Games, Entertainment, Strategy, Puzzle",5/10/2017
Iron Marines Stickers,4.5,9.0,0.0,,Ironhide S.A.,4+,3558400.0,"Stickers, Games, Gaming, Strategy, Emoji & Expressions, Action",12/10/2017
World War 2: Syndicate TD,4.5,213.0,0.0,"1.99, 0.99, 5.99, 1.99, 3.99, 15.99, 1.99, 7.99, 1.99, 31.99",Dmitry Gushchin,12+,140998656.0,"Games, Strategy",11/10/2017
Nekazari Guda,,,1.99,,Gestionet,4+,26192896.0,"Games, Casual, Strategy",19/01/2018
Pig Friend Escape,,,0.0,,Davids Ogan,4+,62470144.0,"Games, Entertainment, Puzzle, Strategy",6/10/2017
Solitaire New Fun Classic\u22c6,,,0.0,,Arnon Kreethawate,4+,79872000.0,"Games, Strategy, Card, Entertainment",6/10/2017
Solitaire New Fun Classic\u22c6,,,0.0,,Arnon Kreethawate,4+,79872000.0,"Games, Strategy, Card, Entertainment",6/10/2017
Short Run,,,0.0,,App Advisory,4+,79899648.0,"Games, Strategy, Casual, Entertainment",18/10/2017
Boom Day: card battle,4.5,8.0,0.0,2.99,Samberdino LTD,12+,240064512.0,"Games, Strategy, Card",23/10/2017
Boom roller,,,0.99,,Raj Rani,4+,23252992.0,"Games, Strategy, Casual",7/10/2017
Kids colours - beautiful image,,,4.99,,Raj Rani,4+,24628224.0,"Entertainment, Simulation, Games, Strategy",7/10/2017
Monorail Island\u2122,,,11.99,4.99,Domyung Kim,4+,57564160.0,"Games, Education, Simulation, Strategy",7/10/2017
"""Tazz's Adventures""",5.0,5.0,0.0,"0.99, 0.99",George Escobar,4+,200330240.0,"Games, Casual, Entertainment, Strategy",4/11/2017
Bud Bash,5.0,19.0,0.0,"1.99, 0.99",A Dark Matter Creation LLC,17+,40393728.0,"Games, Strategy, Puzzle, Entertainment",31/10/2017
Dig Cut,,,0.0,1.99,Edward Staten,4+,98264064.0,"Games, Puzzle, Strategy",22/11/2017
McAnimal Match,,,0.0,,Peter Olafson,4+,37676032.0,"Games, Entertainment, Card, Strategy",10/10/2017
Color_Ball,,,0.0,,Andrea De Blasio,4+,62775296.0,"Games, Strategy, Casual, Entertainment",19/10/2017
Witty Hero,,,0.0,0.99,CaiJun Xue,4+,215179264.0,"Games, Puzzle, Strategy",21/10/2017
Tubes and Emojis,,,0.0,,Roslyn Strange,4+,59930624.0,"Games, Strategy, Puzzle, Entertainment",10/10/2017
Warfare Armored Tank 3D,,,0.0,,Elena Goncharova,12+,85779456.0,"Games, Action, Strategy",21/10/2017
Swipe and Unroll the ball,5.0,5.0,0.0,,Arnon Kreethawate,4+,69325824.0,"Games, Puzzle, Strategy, Entertainment",9/10/2017
Gems Quest - Jewels Treasure,4.5,612.0,0.0,"6.99, 0.99, 0.99, 15.99, 1.99, 4.99, 3.99, 9.99, 29.99",IvyMobile Limited,4+,73415680.0,"Games, Entertainment, Strategy, Puzzle",18/10/2017
Modern battle 2,4.0,21.0,0.0,"4.99, 1.99, 9.99, 2.99",Tuan Nguyen Anh,17+,485791744.0,"Games, Role Playing, Entertainment, Strategy",13/10/2017
Hogg Wild,4.5,7.0,0.0,"0.99, 4.99, 9.99, 14.99",Snapt Games Inc,4+,119486464.0,"Games, Adventure, Strategy",13/11/2017
"""Settler's Trail - Build a town""",4.0,9.0,0.0,"0.99, 2.99, 3.99, 1.99, 4.99, 8.99, 1.99, 17.99, 6.99",Puzzle Games - VascoGames,4+,286764032.0,"Games, Puzzle, Strategy",23/07/2018
Drinking Game \xb7,,,0.0,4.99,Perica Glavas,17+,39979008.0,"Games, Strategy, Trivia, Entertainment",12/10/2017
Tile color Match,,,0.0,"0.99, 0.99, 0.99, 0.99, 1.99, 0.99, 2.99",Ronen Harati,4+,54396928.0,"Games, Board, Entertainment, Strategy",24/10/2017
Airport metropolitan city,,,11.99,4.99,Domyung Kim,4+,50326528.0,"Games, Travel, Simulation, Strategy",11/10/2017
War Of Words,2.5,24.0,0.0,"0.99, 1.99","Octro, Inc.",4+,158401536.0,"Games, Word, Strategy",14/02/2018
Idle Cafe Tycoon - Tap Story,4.5,2740.0,0.0,"6.99, 2.99, 0.99, 1.99, 0.99, 4.99, 1.99, 1.99, 9.99, 59.99",Romit Dodhia,4+,195325952.0,"Games, Strategy, Role Playing, Entertainment",4/08/2018
Castle Creeps Battle,4.5,3197.0,0.0,"19.99, 9.99, 6.99, 4.99, 1.99, 99.99, 54.99",Outplay Entertainment Ltd,9+,268540928.0,"Games, Strategy, Action",6/08/2018
Cupcake Shop Kids cooking Game,,,0.0,4.99,Rock Paper Scissors Games,4+,198738944.0,"Games, Strategy, Family, Entertainment",27/10/2017
Chess - 2 Multiplayers,,,0.0,,Arnon Kreethawate,4+,113013760.0,"Games, Strategy, Entertainment, Board",10/10/2017
Micro Tanks,,,0.99,,Anson Bond,9+,16651264.0,"Games, Action, Strategy",31/07/2019
Micro Tanks,,,0.99,,Anson Bond,9+,16651264.0,"Games, Action, Strategy",31/07/2019
ElectroBall,,,0.0,0.99,Ben Smith,4+,18865152.0,"Games, Entertainment, Puzzle, Strategy",25/03/2018
War of circles: Red vs. Black,,,0.0,,Gaetano La Delfa,4+,48284672.0,"Games, Casual, Strategy",18/10/2017
MeriGame,,,0.0,,Meristem Securities Limited,4+,26068992.0,"Finance, Strategy, Simulation, Games",11/10/2017
Empirestrain,,,0.99,,Fizibil M\xfchendislik & Yaz\u0131l\u0131m Ltd. \u015eti.,4+,19510272.0,"Games, Strategy, Education",12/10/2017
Chess Maker,4.5,6.0,0.0,,Stefan Giusti,4+,31542272.0,"Games, Strategy, Board",14/10/2017
Dinosaur Battle Simulator 3D,4.0,7.0,0.0,,Elena Goncharova,12+,78373888.0,"Games, Strategy, Simulation",12/10/2017
War Snake line IO,,,0.0,,Nguyen Dang Hoc,4+,47157248.0,"Games, Strategy, Entertainment, Casual",12/10/2017
Nova Empire,4.0,2856.0,0.0,"19.99, 49.99, 4.99, 99.99, 14.99, 19.99, 9.99, 99.99, 0.99",GameBear Tech,9+,1135753216.0,"Games, Strategy, Action",1/02/2018
Jewel of Kings Card Adventure,,,1.99,,Galvanized Logic Inc.,9+,9040896.0,"Games, Strategy, Card",1/11/2017
Farm Expert 2018 Premium,,,4.99,,PlayWay,4+,456671232.0,"Games, Strategy, Simulation, Entertainment",13/10/2017
ARTicTac,,,0.0,,Daniel Dimov,4+,49276928.0,"Games, Strategy, Casual",16/11/2017
SbotOn!,,,0.0,,David Jones,4+,20508672.0,"Games, Entertainment, Puzzle, Strategy",20/10/2017
Monster Warrior Defence,,,0.0,,Donato Petito,9+,126502912.0,"Games, Entertainment, Strategy, Action",29/10/2017
Botio,,,0.0,,Tinopolis,4+,333715456.0,"Education, Puzzle, Strategy, Games",23/11/2017
"Gomoku (Renju,Gobang)",,,0.0,,Evgeny EGOROV,4+,29820928.0,"Games, Productivity, Strategy, Board",23/10/2017
Viking Village,4.5,3231.0,0.0,"19.99, 1.99, 2.99, 5.99, 6.99, 9.99, 12.99, 3.99, 6.99, 1.99",Limitless LLC,9+,164774912.0,"Games, Entertainment, Strategy, Adventure",14/10/2017
Dice Match Bingo,4.5,33.0,0.0,"2.99, 1.99",Colin Smith,4+,27204608.0,"Games, Puzzle, Strategy",14/11/2017
Shapes Galore,5.0,5.0,0.0,0.99,Indefinite Domain LLC,4+,84904960.0,"Games, Puzzle, Education, Strategy",27/10/2017
3D Bloxorz,,,0.0,,AppsCorp O\xdc,4+,84405248.0,"Games, Puzzle, Strategy",3/11/2017
Pushy Squares,,,0.0,"0.99, 0.99",Xiu Cheng,4+,36483072.0,"Games, Strategy, Board",15/10/2017
Unroll BallZ,,,0.0,"0.99, 1.99, 3.99, 5.99, 11.99, 1.99, 1.99, 1.99",Aon Entertainment Ltd,4+,73282560.0,"Games, Puzzle, Strategy, Entertainment",18/10/2017
Conference Room Escape,3.5,71.0,0.0,,Brian Vierra,4+,62766080.0,"Games, Strategy, Puzzle, Entertainment",18/10/2017
CUBE SNAP 2,4.5,263.0,0.99,,Daniel Glaser,4+,32832512.0,"Games, Strategy, Education, Puzzle",11/11/2017
Scythe score,3.5,9.0,0.0,,Jane Idelson,4+,29981696.0,"Games, Entertainment, Strategy",18/10/2017
Stickman Troll - Prison Escape,3.0,6.0,0.0,,Gulapaht Swangjun,4+,96566272.0,"Games, Strategy, Puzzle, Entertainment",16/10/2017
Fluorite: Connect Light Lines,5.0,19.0,0.0,"0.99, 1.99, 1.99, 1.99, 1.99, 1.99, 0.99, 1.99, 1.99",Mipmap,4+,31442944.0,"Games, Puzzle, Entertainment, Strategy",15/12/2017
Feudalism III,,,0.99,,Jonathan Jobs,12+,31504384.0,"Games, Role Playing, Strategy",16/10/2017
MechFightAR,,,0.0,"0.99, 1.99, 4.99, 9.99, 14.99, 29.99",Animate Objects,9+,182979584.0,"Games, Strategy, Casual, Entertainment",15/05/2018
Color Ball\u309c,4.5,22.0,0.0,2.99,Kiran Devi,4+,64167936.0,"Games, Trivia, Strategy, Entertainment",22/11/2017
Hoku Warriors: Battle Lords,,,0.0,"9.99, 19.99",Apps1010,9+,169533440.0,"Games, Role Playing, Strategy",28/12/2017
Der Konsolidierungs-Experte,,,0.0,,id-on design intelligence GmbH,17+,6464512.0,"Education, Games, Trivia, Strategy",17/11/2017
Istanbul: Digital Edition,5.0,349.0,6.99,,Acram Digital,4+,202011648.0,"Games, Strategy, Entertainment, Board",30/07/2018
Tales of Inca: Lost Land,1.5,10.0,2.99,,Runesoft,4+,330446848.0,"Games, Simulation, Strategy",4/12/2017
Flight City\u2122,,,11.99,4.99,Domyung Kim,4+,80096256.0,"Games, Education, Simulation, Strategy",18/10/2017
Cowboys Battle Simulator,2.5,13.0,0.0,"1.99, 2.99",Muhammad Umer Malik,9+,187084800.0,"Games, Simulation, Strategy, Entertainment",20/10/2017
MobFather,,,0.0,"24.99, 9.99, 4.99, 1.99",shawn horn,17+,67774464.0,"Games, Strategy",11/12/2017
Mars Race,,,0.0,,aGame Company,4+,282286080.0,"Games, Action, Strategy",22/05/2018
Rust RCon,4.0,12.0,0.0,1.99,Louis Gornall,4+,24067072.0,"Utilities, Games, Strategy, Simulation",8/12/2017
Pixel Plex,4.5,197.0,0.0,"2.99, 4.99, 0.99, 14.99, 2.99, 99.99, 49.99",Toast - Apps and Software LLC,4+,167958528.0,"Games, Simulation, Strategy",9/03/2018
Friday the 13th: Killer Puzzle,5.0,28631.0,0.0,"1.99, 0.99, 3.99, 0.99, 0.99, 1.99, 9.99, 3.99, 0.99, 2.99, 0.99, 2.99, 2.99, 1.99, 1.99, 2.99",Blue Wizard Digital LP,17+,178077696.0,"Games, Puzzle, Strategy",20/01/2018
Classic GBA Block Puzzle,4.0,10.0,0.0,,changjian liu,4+,37797888.0,"Games, Entertainment, Puzzle, Strategy",19/10/2017
Ultimate Battle Royale PvP,2.5,314.0,0.0,1.99,Ghulam Mustafa,12+,214411264.0,"Games, Strategy, Entertainment, Simulation",26/10/2017
Chess Puzzlers,,,0.0,0.99,Uppoli Inc.,4+,29443072.0,"Games, Board, Education, Strategy",10/11/2017
"""Let's Pick!""",3.5,16.0,0.0,,"""Let's Pick L.L.C.""",17+,39966720.0,"Games, Sports, Strategy",18/11/2017
Casual Heroes,4.5,6.0,0.0,"0.99, 1.99, 3.99, 1.99, 1.99, 2.99",Vigr Games Inc.,9+,51968000.0,"Games, Simulation, Entertainment, Strategy",14/11/2017
Werewolf Pack,,,0.99,,Code Koalas,12+,9371648.0,"Games, Role Playing, Strategy",18/12/2017
Battle Sea 2D,,,1.99,,Axotic,4+,7544832.0,"Games, Strategy, Entertainment, Board",19/10/2017
Revolution:War of Independence,4.0,7.0,0.99,"9.99, 4.99, 0.99, 19.99, 99.99",WeiBin Li,4+,176950272.0,"Games, Strategy, Puzzle, Lifestyle",7/11/2017
Battle of Eden-Girls Frontier,3.0,17.0,0.0,"0.99, 4.99, 9.99, 19.99, 24.99, 49.99, 99.99",Nutsplay Limited,9+,232241152.0,"Games, Strategy",25/10/2017
Dragon Clash: Pocket Battle,5.0,228.0,0.0,"0.99, 4.99, 14.99, 49.99, 4.99, 99.99",Huangxin Chen,4+,123739136.0,"Games, Strategy, Action",29/10/2017
Coin Billionaire AR,5.0,26.0,0.0,"0.99, 0.99, 2.99, 0.99","RiseAngle, Inc.",4+,474389504.0,"Games, Board, Strategy, Entertainment",29/11/2018
School Building Construction,4.0,8.0,0.0,,Gulfam Asghar,4+,371373056.0,"Games, Strategy, Entertainment, Simulation",22/11/2017
Pinballz,5.0,5.0,0.0,"1.99, 0.99, 1.99, 2.99",Logan Janning,4+,27351040.0,"Games, Casual, Strategy",23/10/2017
Stickman Cannon Shooter,,,0.0,"3.99, 3.99, 3.99, 6.99",Babil Studios,9+,165266432.0,"Games, Strategy, Casual",19/10/2017
Waterducts,,,0.0,2.99,G Soft Team,4+,70908928.0,"Games, Puzzle, Strategy",1/03/2018
Flags and Cities of the World,,,0.0,,Santiago Henao,4+,21863424.0,"Games, Entertainment, Strategy, Family",20/10/2017
Merge Star,4.5,280.0,0.0,"7.99, 1.99, 9.99, 2.99, 4.99, 19.99, 99.99, 14.99, 14.99, 24.99",NANOO COMPANY Inc.,4+,153507840.0,"Games, Strategy, Entertainment, Adventure",26/03/2018
Candy mountains,,,2.99,,Raj Rani,4+,39877632.0,"Games, Adventure, Strategy",20/10/2017
Cake Sweet Candy Matching Pair,,,0.0,,Angrisa Leungtanapolkul,4+,20947968.0,"Games, Puzzle, Strategy, Entertainment",20/10/2017
Siege of Dragonspear,4.0,60.0,9.99,,Overhaul Games,9+,2581730304.0,"Games, Strategy, Role Playing",8/03/2018
Titan Throne,4.5,1953.0,0.0,"4.99, 1.99, 9.99, 0.99, 19.99, 29.99, 49.99, 14.99, 99.99, 7.99",CamelGames INC.,9+,176345088.0,"Games, Simulation, Strategy",25/05/2018
Path Through the Forest,5.0,5.0,0.99,1.99,yu du,4+,294256640.0,"Games, Puzzle, Strategy, Entertainment",23/11/2017
Clash Attack!,,,0.0,,Tanner Consulting Inc.,4+,25405440.0,"Utilities, Games, Strategy, Role Playing",27/10/2017
Apollo Claw - Gold Box Rush,,,0.0,,Saowakul Swangchan,4+,50993152.0,"Games, Simulation, Strategy, Entertainment",21/10/2017
Brown Dust,4.5,2242.0,0.0,"89.99, 4.99, 8.99, 8.99, 89.99, 26.99, 26.99, 26.99, 26.99, 44.99",NEOWIZ,12+,233758720.0,"Games, Role Playing, Strategy",8/03/2019
Monster Ball Hell Run,,,0.0,,Cuong Nguyen,12+,188571648.0,"Games, Entertainment, Strategy, Adventure",16/11/2017
Lost Artifacts: Golden Island,,,4.99,,8Floor,4+,195812352.0,"Games, Entertainment, Strategy, Family",27/02/2019
Tax Jumper,,,0.0,,A. Snippe,4+,53907456.0,"Games, Strategy, Adventure, Finance",28/10/2017
Mage | Market for Magic (MTG),4.0,26.0,0.0,,Snapp.ai GmbH,4+,216217600.0,"Games, Productivity, Card, Strategy",26/04/2018
REACH classic - Puzzle Match 3,,,1.99,,"Productions Back to the Game Inc, Les",4+,105147392.0,"Games, Strategy, Puzzle",15/08/2018
Badger Dojo -Train For Victory,,,0.0,"0.99, 0.99",BrotherSoft,4+,82276352.0,"Games, Puzzle, Education, Strategy",15/02/2018
CBrick - 3 Player Game,,,0.0,,Hydronio,4+,65271808.0,"Games, Casual, Strategy",23/10/2017
Meteor Madness!,4.5,22.0,0.0,,Cottage Street Interactive,4+,70460416.0,"Games, Strategy, Action",8/05/2018
Water Animals Aqua Splash,,,0.0,"0.99, 4.99, 9.99, 14.99",Sanket Bafna,4+,185529344.0,"Games, Entertainment, Puzzle, Strategy",18/08/2018
Modern battle 3,4.5,144.0,0.0,"9.99, 4.99, 1.99, 19.99, 2.99, 99.99, 49.99",Tuan Nguyen Anh,17+,632747008.0,"Games, Entertainment, Role Playing, Strategy",25/10/2017
Game Factory,3.0,7.0,0.0,,Floyd Noel,9+,19317760.0,"Games, Simulation, Entertainment, Strategy",31/01/2018
One Gun: Stickman gunfire,,,0.0,,youssef rahali,4+,37749760.0,"Games, Adventure, Education, Strategy",24/10/2017
City Builder-Mega Construction,,,0.0,"2.99, 1.99",Spark Game Studios,4+,345495552.0,"Games, Strategy, Entertainment, Simulation",8/11/2017
Bubble Shooter - Pop Puzzle,4.0,8.0,0.0,,Loi Vo,4+,34808832.0,"Games, Strategy, Puzzle",20/11/2017
Universal Papertoilet Clicker,3.0,33.0,0.0,,daniele bianchini,4+,56179712.0,"Games, Strategy, Trivia",24/10/2017
Moolah match,,,2.99,2.99,Raj Rani,4+,153715712.0,"Games, Puzzle, Strategy",24/10/2017
World War Online RTS,2.0,5.0,0.0,"35.99, 8.99, 17.99, 13.99",Chilltime,9+,259159040.0,"Games, Strategy",28/09/2018
Maths champions : Math puzzle,,,0.0,,Sudhakar Reddy Vajrala,4+,44080128.0,"Games, Entertainment, Strategy, Puzzle",26/10/2017
Maths Challenge: Math puzzle,,,0.0,,Madhu Krishna Gummadi,4+,43527168.0,"Games, Entertainment, Strategy, Puzzle",26/10/2017
Candy Tycoon,4.5,55.0,0.0,"9.99, 1.99, 4.99, 24.99, 99.99, 49.99",Corey Smith,4+,105777152.0,"Games, Entertainment, Strategy, Simulation",29/11/2017
Virtual Stock Market Game,4.5,959.0,0.0,"1.99, 0.99, 2.99, 5.99, 2.99, 59.99, 9.99, 34.99",Shivam Sharma,4+,28953600.0,"Finance, Simulation, Games, Strategy",13/12/2017
Swap this,,,0.0,0.99,Jasmin Goldner,4+,1325573120.0,"Games, Puzzle, Strategy, Entertainment",31/10/2017
Titanic Tic Tac Toe,,,0.0,,Varun Batta,4+,26278912.0,"Games, Strategy, Puzzle",2/01/2018
Just Replace,,,0.0,,"ASSIST ENTERTAINMENT, K.K",12+,88837120.0,"Games, Strategy, Simulation",24/10/2017
Crazy Defense Heroes,4.5,1188.0,0.0,"4.99, 9.99, 19.99, 49.99, 99.99, 2.99, 4.99, 9.99, 4.99, 19.99, 0.99, 0.99, 0.99, 1.99, 29.99",Animoca Brands,9+,265680896.0,"Games, Action, Strategy",21/03/2018
Uncivil War TCG,4.5,529.0,0.0,"9.99, 29.99, 11.99, 11.99, 11.99, 4.99, 19.99, 9.99, 29.99, 11.99, 34.99, 19.99, 49.99",Iron Horse Games LLC,9+,237760512.0,"Games, Strategy, Card",3/04/2018
10 Dotz - Logic Dot Puzzle!,,,0.0,"1.99, 2.99",Stack City,4+,24981504.0,"Games, Strategy, Puzzle, Entertainment",16/01/2018
Mayor of London\xae,,,11.99,4.99,Domyung Kim,4+,97041408.0,"Games, Strategy, Travel, Simulation",26/10/2017
Blocky Pixel Hero 2k17 Pro,,,0.99,,Chadd Johnson,4+,67494912.0,"Games, Entertainment, Casual, Strategy",30/10/2017
Laser Gates,,,0.0,1.99,AppBox Media,9+,44603392.0,"Games, Strategy, Puzzle",27/03/2018
Flip Football Soccer Game,,,1.99,,Shoaib Sheikh,4+,156478464.0,"Games, Strategy, Entertainment, Sports",17/11/2017
Universal Paperclips\u2122,4.5,272.0,1.99,,"Everybody House Games, LLC",4+,20567040.0,"Games, Strategy, Simulation",14/11/2017
RIVAL: Crimson x Chaos,4.5,2156.0,0.0,"9.99, 4.99, 4.99, 4.99, 4.99, 1.99, 1.99, 19.99, 9.99, 9.99","Section Studios, Inc.",12+,216970240.0,"Games, Strategy, Card",5/04/2018
Save The Dot!!,,,0.99,,dwarakacharla viswateja reddy,4+,15420416.0,"Games, Strategy, Puzzle, Entertainment",1/04/2018
Birdie Bam Mah Jongg,3.5,11.0,0.99,3.99,"Birdie Bam Development, LLC",4+,160685056.0,"Games, Entertainment, Strategy, Family",16/12/2017
Seven Sea Battleground,,,0.0,,Filip Rudzinski,12+,187558912.0,"Games, Simulation, Strategy",28/10/2017
Zombie World: Tower Defense,4.5,397.0,0.0,"1.99, 5.99, 3.99, 2.99, 0.99, 0.99, 1.99, 1.99, 2.99, 2.99",Vedat Baranoglu,9+,154909696.0,"Games, Strategy",31/10/2017
Cake Coloring Page Game,,,0.0,,Nimi T,4+,22690816.0,"Education, Strategy, Games",17/11/2017
Next Generation - Game Of Life,,,0.0,"0.99, 0.99",Patrick Niepel,4+,22891520.0,"Games, Strategy, Education, Trivia",11/11/2017
Land Grab,,,0.0,2.99,Alamex Ltd,4+,41414656.0,"Games, Strategy, Entertainment, Adventure",13/10/2018
Badland Brawl,4.5,15445.0,0.0,"0.99, 0.99, 4.99, 1.99, 4.99, 4.99, 0.99, 4.99, 4.99, 9.99",Frogmind,9+,115317760.0,"Games, Strategy, Action, Entertainment",10/10/2018
SMART Workout,,,0.0,,BrainFit,4+,587576320.0,"Education, Puzzle, Strategy, Games",16/03/2018
Tap & Conquer,,,0.0,0.99,Crucial App Concepts,4+,306891776.0,"Games, Strategy",17/11/2017
Fury of the Gods AR,,,0.0,"0.99, 1.99, 4.99, 9.99, 14.99, 19.99, 2.99",Spectral Games S.A.,9+,427333632.0,"Games, Strategy, Action, Entertainment",22/01/2018
Animal Jigsaw Puzzles+,,,0.0,,Charmi Meghapara,4+,20298752.0,"Games, Strategy, Education, Puzzle",30/10/2017
Monkey vs Asura: Road to Lanka,,,0.0,,Sok Rotha,9+,296127488.0,"Games, Strategy",30/10/2017
Monkey vs Asura: Road to Lanka,,,0.0,,Sok Rotha,9+,296127488.0,"Games, Strategy",30/10/2017
4Scouts,,,0.0,,Best4u Group B.V.,4+,47216640.0,"Games, Sports, Strategy",5/11/2017
Crazy Toys AR,,,0.0,,Zepeng Wei,4+,114494464.0,"Games, Strategy, Casual",30/10/2017
Snake Slither Go!,,,0.0,"0.99, 4.99, 9.99, 19.99",Wichuda Maneekham,4+,279788544.0,"Games, Entertainment, Strategy, Casual",5/11/2017
Sublight Empire,,,1.99,,Enrico Unger,4+,2040832.0,"Games, Strategy",27/01/2019
Checkers Club Online,,,0.0,,Vyacheslav Pakulev,4+,48460800.0,"Games, Strategy, Board",4/11/2017
TT Block,,,0.0,,Etc Game Studio,4+,84155392.0,"Games, Strategy, Adventure",2/11/2017
Lords of Empire:Kingdom War,4.5,900.0,0.0,"1.99, 4.99, 19.99, 0.99, 9.99, 49.99, 99.99",zhe zhang,4+,221780992.0,"Games, Strategy, Role Playing",3/11/2017
Clan Stickman Defense,,,0.0,,Nguyen Nhu Y,12+,356896768.0,"Games, Action, Strategy, Entertainment",30/10/2017
Space War 2,,,0.0,,Ahmet Munir Boluk,4+,22942720.0,"Games, Education, Strategy, Casual",1/11/2017
Idle Factory Tycoon,4.5,12672.0,0.0,"4.99, 1.99, 4.99, 9.99, 4.99, 9.99, 4.99, 17.99, 1.99, 4.99",Kolibri Games GmbH,4+,349142016.0,"Games, Simulation, Strategy, Entertainment",25/04/2018
Colo.r,,,0.0,,Refik Kasal,4+,67051520.0,"Games, Entertainment, Puzzle, Strategy",31/10/2017
Shilpa Shetty : Domestic Diva,4.0,161.0,0.0,"0.99, 2.99, 4.99, 7.99, 0.99, 48.99",Viaan Studios,4+,101021696.0,"Games, Strategy, Simulation, Entertainment",20/01/2018
War of Reproduction 2,3.0,9.0,1.99,"1.99, 4.99, 1.99, 19.99, 4.99, 4.99, 9.99, 9.99, 9.99, 1.99",appmake,12+,73684992.0,"Games, Puzzle, Strategy, Entertainment",6/11/2017
Fun Snake Game - Cool Smash,4.0,24.0,0.0,0.99,Eugene Mikhalevskiy,4+,28812288.0,"Games, Entertainment, Strategy, Puzzle",23/11/2017
Bara G\xf6r,,,0.0,,Joel Georgy,4+,32443392.0,"Games, Social Networking, Adventure, Strategy",20/01/2018
BigBall - Escape & Catch Balls,,,0.0,1.99,YIM KING LO,4+,27294720.0,"Games, Strategy, Action, Entertainment",3/11/2017
App Of Many Things,,,0.0,,Joshua Davis,4+,50139136.0,"Games, Strategy, Role Playing, Utilities",12/11/2017
Grips,,,1.99,,lernklick,4+,48777216.0,"Education, Games, Strategy, Trivia",2/11/2017
Necropalace,5.0,8.0,0.0,"0.99, 49.99, 19.99, 9.99, 4.99, 2.99",Khundar,9+,156218368.0,"Games, Strategy, Puzzle",29/01/2019
VIETNAM COMBAT zero,,,0.0,,ARI Tech Lab.,12+,27806720.0,"Games, Entertainment, Simulation, Strategy",5/11/2017
Catan Map Generator Chat Bot,4.5,44.0,0.0,"0.99, 0.99",Elevated Pixels Software,4+,9278464.0,"Utilities, Games, Strategy, Board",1/11/2017
Memory 101,,,0.0,0.99,Sean Chong,4+,74331136.0,"Games, Strategy, Puzzle",7/11/2017
Open It Remake,,,0.0,,"UAILDSPAIKS, CHASTNOE PREDPRIYATIE",4+,13497344.0,"Games, Strategy, Puzzle",3/11/2017
FUT  Calc,,,0.0,,Matthew Bailey,4+,11181056.0,"Games, Strategy, Utilities, Sports",2/11/2017
Infinity Tank Battle,,,4.99,"1.99, 1.99, 4.99, 9.99",Waterpower Technology,4+,89111552.0,"Games, Strategy, Entertainment, Casual",13/02/2018
Tank War - Super Battle,,,0.0,,Cuong Pham,4+,19937280.0,"Games, Strategy, Casual",1/11/2017
BBBRICK \u03b2 version,,,0.0,"0.99, 4.99, 9.99",LAPLACE MIDDLE EAST FZ-LLC,4+,285879296.0,"Games, Casual, Strategy, Entertainment",22/12/2017
Bricksy,,,0.0,"0.99, 1.99, 0.99",AppDesign,4+,20477952.0,"Games, Casual, Strategy",21/12/2017
